nsites,nclusts,sg,ss,se,variable,value
25.0,1.0,0.5,0.25,0.25,GCTA,0.648263
25.0,1.0,0.5,0.25,0.25,GCTA,0.645576
25.0,1.0,0.5,0.25,0.25,GCTA,0.664432
25.0,1.0,0.5,0.25,0.25,GCTA,0.655794
25.0,1.0,0.5,0.25,0.25,GCTA,0.663037
25.0,1.0,0.5,0.25,0.25,GCTA,0.66408
25.0,1.0,0.5,0.25,0.25,GCTA,0.6527270000000001
25.0,1.0,0.5,0.25,0.25,GCTA,0.640103
25.0,1.0,0.5,0.25,0.25,GCTA,0.661048
25.0,1.0,0.5,0.25,0.25,GCTA,0.669165
,,,,,GCTA,0.654623
,,,,,GCTA,0.685103
,,,,,GCTA,0.678203
,,,,,GCTA,0.6630229999999999
,,,,,GCTA,0.661852
,,,,,GCTA,0.664772
,,,,,GCTA,0.679555
,,,,,GCTA,0.658431
,,,,,GCTA,0.6614800000000001
,,,,,GCTA,0.6711229999999999
,,,,,GCTA,0.687936
,,,,,GCTA,0.686286
,,,,,GCTA,0.667524
,,,,,GCTA,0.710649
,,,,,GCTA,0.6952020000000001
,,,,,GCTA,0.679942
,,,,,GCTA,0.701801
,,,,,GCTA,0.6999770000000001
,,,,,GCTA,0.690275
,,,,,GCTA,0.646005
2.0,1.0,0.5,0.25,0.25,GCTA,0.668013
2.0,1.0,0.5,0.25,0.25,GCTA,0.657195
2.0,1.0,0.5,0.25,0.25,GCTA,0.6477729999999999
2.0,1.0,0.5,0.25,0.25,GCTA,0.655265
2.0,1.0,0.5,0.25,0.25,GCTA,0.6707850000000001
2.0,1.0,0.5,0.25,0.25,GCTA,0.673728
2.0,1.0,0.5,0.25,0.25,GCTA,0.671191
2.0,1.0,0.5,0.25,0.25,GCTA,0.6865100000000001
2.0,1.0,0.5,0.25,0.25,GCTA,0.658605
2.0,1.0,0.5,0.25,0.25,GCTA,0.672184
,,,,,GCTA,0.710884
,,,,,GCTA,0.710182
,,,,,GCTA,0.6912020000000001
,,,,,GCTA,0.7101350000000001
,,,,,GCTA,0.7203229999999999
,,,,,GCTA,0.713487
,,,,,GCTA,0.715917
,,,,,GCTA,0.69357
,,,,,GCTA,0.707071
,,,,,GCTA,0.6311100000000001
,,,,,GCTA,0.6610199999999999
,,,,,GCTA,0.663411
,,,,,GCTA,0.653434
,,,,,GCTA,0.655833
,,,,,GCTA,0.659863
,,,,,GCTA,0.6454270000000001
,,,,,GCTA,0.665529
,,,,,GCTA,0.660817
,,,,,GCTA,0.660145
,,,,,GCTA,0.682868
2.0,2.0,0.5,0.25,0.25,GCTA,0.702681
2.0,2.0,0.5,0.25,0.25,GCTA,0.688299
2.0,2.0,0.5,0.25,0.25,GCTA,0.700679
2.0,2.0,0.5,0.25,0.25,GCTA,0.666145
2.0,2.0,0.5,0.25,0.25,GCTA,0.7097359999999999
2.0,2.0,0.5,0.25,0.25,GCTA,0.70195
2.0,2.0,0.5,0.25,0.25,GCTA,0.7127899999999999
2.0,2.0,0.5,0.25,0.25,GCTA,0.735053
2.0,2.0,0.5,0.25,0.25,GCTA,0.708278
2.0,2.0,0.5,0.25,0.25,GCTA,0.666988
,,,,,GCTA,0.665347
,,,,,GCTA,0.655808
,,,,,GCTA,0.66254
,,,,,GCTA,0.657077
,,,,,GCTA,0.658257
,,,,,GCTA,0.676091
,,,,,GCTA,0.675127
,,,,,GCTA,0.6404810000000001
,,,,,GCTA,0.654462
,,,,,GCTA,0.6567689999999999
,,,,,GCTA,0.6754680000000001
,,,,,GCTA,0.673323
,,,,,GCTA,0.646233
,,,,,GCTA,0.6646489999999999
,,,,,GCTA,0.657916
,,,,,GCTA,0.6622939999999999
,,,,,GCTA,0.650587
,,,,,GCTA,0.661788
,,,,,GCTA,0.6669430000000001
25.0,1.0,0.5,0.25,0.25,GCTA,0.670909
25.0,1.0,0.5,0.25,0.25,GCTA,0.682275
25.0,1.0,0.5,0.25,0.25,GCTA,0.701163
25.0,1.0,0.5,0.25,0.25,GCTA,0.7197560000000001
25.0,1.0,0.5,0.25,0.25,GCTA,0.6824680000000001
25.0,1.0,0.5,0.25,0.25,GCTA,0.700585
25.0,1.0,0.5,0.25,0.25,GCTA,0.704888
25.0,1.0,0.5,0.25,0.25,GCTA,0.7132149999999999
25.0,1.0,0.5,0.25,0.25,GCTA,0.726398
25.0,1.0,0.5,0.25,0.25,GCTA,0.704937
,,,,,GCTA,0.699808
,,,,,GCTA,0.664808
,,,,,GCTA,0.716777
,,,,,GCTA,0.704344
,,,,,GCTA,0.688396
,,,,,GCTA,0.660591
,,,,,GCTA,0.702322
,,,,,GCTA,0.645233
,,,,,GCTA,0.720276
,,,,,GCTA,0.670423
,,,,,GCTA,0.692235
,,,,,GCTA,0.684241
,,,,,GCTA,0.680373
,,,,,GCTA,0.692688
,,,,,GCTA,0.695785
,,,,,GCTA,0.7092390000000001
,,,,,GCTA,0.654125
,,,,,GCTA,0.723222
,,,,,GCTA,0.687448
,,,,,GCTA,0.64699
25.0,2.0,0.5,0.25,0.25,GCTA,0.707475
25.0,2.0,0.5,0.25,0.25,GCTA,0.716626
25.0,2.0,0.5,0.25,0.25,GCTA,0.696025
25.0,2.0,0.5,0.25,0.25,GCTA,0.6979390000000001
25.0,2.0,0.5,0.25,0.25,GCTA,0.703291
25.0,2.0,0.5,0.25,0.25,GCTA,0.693587
25.0,2.0,0.5,0.25,0.25,GCTA,0.6824399999999999
25.0,2.0,0.5,0.25,0.25,GCTA,0.702382
25.0,2.0,0.5,0.25,0.25,GCTA,0.6947770000000001
25.0,2.0,0.5,0.25,0.25,GCTA,0.7064729999999999
,,,,,GCTA,0.716345
,,,,,GCTA,0.737908
,,,,,GCTA,0.713645
,,,,,GCTA,0.7072930000000001
,,,,,GCTA,0.700303
,,,,,GCTA,0.718679
,,,,,GCTA,0.701952
,,,,,GCTA,0.699567
,,,,,GCTA,0.6986939999999999
,,,,,GCTA,0.709411
,,,,,GCTA,0.683135
,,,,,GCTA,0.660578
,,,,,GCTA,0.667392
,,,,,GCTA,0.6547029999999999
,,,,,GCTA,0.664457
,,,,,GCTA,0.663801
,,,,,GCTA,0.678493
,,,,,GCTA,0.662944
,,,,,GCTA,0.666373
,,,,,GCTA,0.672964
25.0,1.0,0.5,0.25,0.25,GCTA,0.681876
25.0,1.0,0.5,0.25,0.25,GCTA,0.699806
25.0,1.0,0.5,0.25,0.25,GCTA,0.68692
25.0,1.0,0.5,0.25,0.25,GCTA,0.7073510000000001
25.0,1.0,0.5,0.25,0.25,GCTA,0.710097
25.0,1.0,0.5,0.25,0.25,GCTA,0.711322
25.0,1.0,0.5,0.25,0.25,GCTA,0.679651
25.0,1.0,0.5,0.25,0.25,GCTA,0.687515
25.0,1.0,0.5,0.25,0.25,GCTA,0.7115739999999999
25.0,1.0,0.5,0.25,0.25,GCTA,0.6815479999999999
,,,,,GCTA,0.677304
,,,,,GCTA,0.696476
,,,,,GCTA,0.6896329999999999
,,,,,GCTA,0.696546
,,,,,GCTA,0.699723
,,,,,GCTA,0.718431
,,,,,GCTA,0.7140029999999999
,,,,,GCTA,0.704105
,,,,,GCTA,0.71559
,,,,,GCTA,0.719475
,,,,,GCTA,0.6912470000000001
,,,,,GCTA,0.661296
,,,,,GCTA,0.661518
,,,,,GCTA,0.649452
,,,,,GCTA,0.6701779999999999
,,,,,GCTA,0.662702
,,,,,GCTA,0.659726
,,,,,GCTA,0.643903
,,,,,GCTA,0.659399
,,,,,GCTA,0.673466
25.0,2.0,0.5,0.25,0.25,GCTA,0.660572
25.0,2.0,0.5,0.25,0.25,GCTA,0.666455
25.0,2.0,0.5,0.25,0.25,GCTA,0.677688
25.0,2.0,0.5,0.25,0.25,GCTA,0.6686
25.0,2.0,0.5,0.25,0.25,GCTA,0.6563479999999999
25.0,2.0,0.5,0.25,0.25,GCTA,0.6628430000000001
25.0,2.0,0.5,0.25,0.25,GCTA,0.6761659999999999
25.0,2.0,0.5,0.25,0.25,GCTA,0.65282
25.0,2.0,0.5,0.25,0.25,GCTA,0.640051
25.0,2.0,0.5,0.25,0.25,GCTA,0.683872
,,,,,GCTA,0.660409
,,,,,GCTA,0.710631
,,,,,GCTA,0.6717890000000001
,,,,,GCTA,0.695573
,,,,,GCTA,0.722276
,,,,,GCTA,0.717627
,,,,,GCTA,0.679986
,,,,,GCTA,0.681145
,,,,,GCTA,0.721955
,,,,,GCTA,0.724362
,,,,,GCTA,0.6774789999999999
,,,,,GCTA,0.667521
,,,,,GCTA,0.6838890000000001
,,,,,GCTA,0.683634
,,,,,GCTA,0.6714359999999999
,,,,,GCTA,0.6887949999999999
,,,,,GCTA,0.672348
,,,,,GCTA,0.665465
,,,,,GCTA,0.746323
,,,,,GCTA,0.7137600000000001
25.0,1.0,0.5,0.25,0.25,GCTA,0.70617
25.0,1.0,0.5,0.25,0.25,GCTA,0.685416
25.0,1.0,0.5,0.25,0.25,GCTA,0.710775
25.0,1.0,0.5,0.25,0.25,GCTA,0.6935819999999999
25.0,1.0,0.5,0.25,0.25,GCTA,0.675283
25.0,1.0,0.5,0.25,0.25,GCTA,0.668672
25.0,1.0,0.5,0.25,0.25,GCTA,0.69909
25.0,1.0,0.5,0.25,0.25,GCTA,0.698963
25.0,1.0,0.5,0.25,0.25,GCTA,0.698078
25.0,1.0,0.5,0.25,0.25,GCTA,0.672431
,,,,,GCTA,0.696062
,,,,,GCTA,0.678886
,,,,,GCTA,0.6601239999999999
,,,,,GCTA,0.67984
,,,,,GCTA,0.670383
,,,,,GCTA,0.652292
,,,,,GCTA,0.651166
,,,,,GCTA,0.676395
,,,,,GCTA,0.6732899999999999
,,,,,GCTA,0.671454
,,,,,GCTA,0.6651630000000001
,,,,,GCTA,0.660696
,,,,,GCTA,0.660405
,,,,,GCTA,0.6581859999999999
,,,,,GCTA,0.6602319999999999
,,,,,GCTA,0.641706
,,,,,GCTA,0.661602
,,,,,GCTA,0.664226
,,,,,GCTA,0.6566960000000001
,,,,,GCTA,0.658416
2.0,1.0,0.5,0.25,0.25,GCTA,0.669905
2.0,1.0,0.5,0.25,0.25,GCTA,0.6595409999999999
2.0,1.0,0.5,0.25,0.25,GCTA,0.675135
2.0,1.0,0.5,0.25,0.25,GCTA,0.667203
2.0,1.0,0.5,0.25,0.25,GCTA,0.657483
2.0,1.0,0.5,0.25,0.25,GCTA,0.6503909999999999
2.0,1.0,0.5,0.25,0.25,GCTA,0.662305
2.0,1.0,0.5,0.25,0.25,GCTA,0.6613939999999999
2.0,1.0,0.5,0.25,0.25,GCTA,0.694293
2.0,1.0,0.5,0.25,0.25,GCTA,0.660808
,,,,,GCTA,0.64535
,,,,,GCTA,0.661556
,,,,,GCTA,0.6608930000000001
,,,,,GCTA,0.686743
,,,,,GCTA,0.674624
,,,,,GCTA,0.662276
,,,,,GCTA,0.657768
,,,,,GCTA,0.677614
,,,,,GCTA,0.666187
,,,,,GCTA,0.665858
,,,,,GCTA,0.644366
,,,,,GCTA,0.712359
,,,,,GCTA,0.677784
,,,,,GCTA,0.6892689999999999
,,,,,GCTA,0.698475
,,,,,GCTA,0.727947
,,,,,GCTA,0.673534
,,,,,GCTA,0.671426
,,,,,GCTA,0.701815
,,,,,GCTA,0.724547
2.0,2.0,0.5,0.25,0.25,GCTA,0.7075279999999999
2.0,2.0,0.5,0.25,0.25,GCTA,0.729783
2.0,2.0,0.5,0.25,0.25,GCTA,0.713992
2.0,2.0,0.5,0.25,0.25,GCTA,0.698499
2.0,2.0,0.5,0.25,0.25,GCTA,0.708746
2.0,2.0,0.5,0.25,0.25,GCTA,0.702072
2.0,2.0,0.5,0.25,0.25,GCTA,0.7168760000000001
2.0,2.0,0.5,0.25,0.25,GCTA,0.684189
2.0,2.0,0.5,0.25,0.25,GCTA,0.685275
2.0,2.0,0.5,0.25,0.25,GCTA,0.68201
,,,,,GCTA,0.598669
,,,,,GCTA,0.643968
,,,,,GCTA,0.661578
,,,,,GCTA,0.660094
,,,,,GCTA,0.6595439999999999
,,,,,GCTA,0.6548970000000001
,,,,,GCTA,0.671025
,,,,,GCTA,0.6797949999999999
,,,,,GCTA,0.6740470000000001
,,,,,GCTA,0.691303
,,,,,GCTA,0.654036
,,,,,GCTA,0.6868310000000001
,,,,,GCTA,0.716605
,,,,,GCTA,0.7082430000000001
,,,,,GCTA,0.686955
,,,,,GCTA,0.705904
,,,,,GCTA,0.68885
,,,,,GCTA,0.664119
,,,,,GCTA,0.661184
,,,,,GCTA,0.6759609999999999
25.0,2.0,0.5,0.25,0.25,GCTA,0.709313
25.0,2.0,0.5,0.25,0.25,GCTA,0.712252
25.0,2.0,0.5,0.25,0.25,GCTA,0.685967
25.0,2.0,0.5,0.25,0.25,GCTA,0.68821
25.0,2.0,0.5,0.25,0.25,GCTA,0.726601
25.0,2.0,0.5,0.25,0.25,GCTA,0.731843
25.0,2.0,0.5,0.25,0.25,GCTA,0.6998489999999999
25.0,2.0,0.5,0.25,0.25,GCTA,0.706296
25.0,2.0,0.5,0.25,0.25,GCTA,0.681424
25.0,2.0,0.5,0.25,0.25,GCTA,0.66467
,,,,,GCTA,0.666337
,,,,,GCTA,0.6707069999999999
,,,,,GCTA,0.653697
,,,,,GCTA,0.675222
,,,,,GCTA,0.650702
,,,,,GCTA,0.658048
,,,,,GCTA,0.6538649999999999
,,,,,GCTA,0.6659
,,,,,GCTA,0.6505890000000001
,,,,,GCTA,0.646479
,,,,,GCTA,0.633333
,,,,,GCTA,0.688735
,,,,,GCTA,0.703328
,,,,,GCTA,0.720094
,,,,,GCTA,0.677618
,,,,,GCTA,0.7076060000000001
,,,,,GCTA,0.700604
,,,,,GCTA,0.706108
,,,,,GCTA,0.708033
,,,,,GCTA,0.695864
25.0,2.0,0.5,0.25,0.25,GCTA,0.669245
25.0,2.0,0.5,0.25,0.25,GCTA,0.6688109999999999
25.0,2.0,0.5,0.25,0.25,GCTA,0.662233
25.0,2.0,0.5,0.25,0.25,GCTA,0.6485890000000001
25.0,2.0,0.5,0.25,0.25,GCTA,0.66133
25.0,2.0,0.5,0.25,0.25,GCTA,0.6601859999999999
25.0,2.0,0.5,0.25,0.25,GCTA,0.646652
25.0,2.0,0.5,0.25,0.25,GCTA,0.666096
25.0,2.0,0.5,0.25,0.25,GCTA,0.669319
25.0,2.0,0.5,0.25,0.25,GCTA,0.671976
,,,,,GCTA,0.678388
,,,,,GCTA,0.669643
,,,,,GCTA,0.654692
,,,,,GCTA,0.67357
,,,,,GCTA,0.661984
,,,,,GCTA,0.656903
,,,,,GCTA,0.657998
,,,,,GCTA,0.667456
,,,,,GCTA,0.660099
,,,,,GCTA,0.651302
,,,,,GCTA,0.6677109999999999
,,,,,GCTA,0.665451
,,,,,GCTA,0.646572
,,,,,GCTA,0.652625
,,,,,GCTA,0.65925
,,,,,GCTA,0.662562
,,,,,GCTA,0.669637
,,,,,GCTA,0.673279
,,,,,GCTA,0.661162
,,,,,GCTA,0.6582359999999999
25.0,2.0,0.5,0.25,0.25,GCTA,0.649216
25.0,2.0,0.5,0.25,0.25,GCTA,0.685295
25.0,2.0,0.5,0.25,0.25,GCTA,0.7074199999999999
25.0,2.0,0.5,0.25,0.25,GCTA,0.712843
25.0,2.0,0.5,0.25,0.25,GCTA,0.692435
25.0,2.0,0.5,0.25,0.25,GCTA,0.708847
25.0,2.0,0.5,0.25,0.25,GCTA,0.707854
25.0,2.0,0.5,0.25,0.25,GCTA,0.714771
25.0,2.0,0.5,0.25,0.25,GCTA,0.684873
25.0,2.0,0.5,0.25,0.25,GCTA,0.677014
,,,,,GCTA,0.661454
,,,,,GCTA,0.655886
,,,,,GCTA,0.6523100000000001
,,,,,GCTA,0.668187
,,,,,GCTA,0.649269
,,,,,GCTA,0.660613
,,,,,GCTA,0.6649390000000001
,,,,,GCTA,0.6583939999999999
,,,,,GCTA,0.6929569999999999
,,,,,GCTA,0.660618
,,,,,GCTA,0.668162
,,,,,GCTA,0.719967
,,,,,GCTA,0.685354
,,,,,GCTA,0.6860569999999999
,,,,,GCTA,0.6889390000000001
,,,,,GCTA,0.738842
,,,,,GCTA,0.665652
,,,,,GCTA,0.6915600000000001
,,,,,GCTA,0.685193
,,,,,GCTA,0.687301
25.0,2.0,0.5,0.25,0.25,GCTA,0.6688810000000001
25.0,2.0,0.5,0.25,0.25,GCTA,0.6784819999999999
25.0,2.0,0.5,0.25,0.25,GCTA,0.68415
25.0,2.0,0.5,0.25,0.25,GCTA,0.663726
25.0,2.0,0.5,0.25,0.25,GCTA,0.683343
25.0,2.0,0.5,0.25,0.25,GCTA,0.6639520000000001
25.0,2.0,0.5,0.25,0.25,GCTA,0.664563
25.0,2.0,0.5,0.25,0.25,GCTA,0.647666
25.0,2.0,0.5,0.25,0.25,GCTA,0.6537270000000001
25.0,2.0,0.5,0.25,0.25,GCTA,0.647464
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6231756622
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6141653086000001
25.0,1.0,0.5,0.25,0.25,nGCTA,0.653067859
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6059763873999999
25.0,1.0,0.5,0.25,0.25,nGCTA,0.5499215588
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6673069141999999
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6337842758
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6712213074
25.0,1.0,0.5,0.25,0.25,nGCTA,0.5661977814
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6080181304000001
,,,,,nGCTA,0.6494093972000001
,,,,,nGCTA,0.6539874416
,,,,,nGCTA,0.6603267888
,,,,,nGCTA,0.638054825
,,,,,nGCTA,0.6710408096
,,,,,nGCTA,0.6834054686
,,,,,nGCTA,0.6698918060000001
,,,,,nGCTA,0.6648013178000001
,,,,,nGCTA,0.683846232
,,,,,nGCTA,0.6850075215999999
,,,,,nGCTA,0.6670782319999999
,,,,,nGCTA,0.6734322480000001
,,,,,nGCTA,0.6766945204
,,,,,nGCTA,0.7037808064
,,,,,nGCTA,0.659081327
,,,,,nGCTA,0.6938670424
,,,,,nGCTA,0.6553652169999999
,,,,,nGCTA,0.7056665317999999
,,,,,nGCTA,0.6831679829999999
,,,,,nGCTA,0.6880383152
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6864888589999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.5855947199999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6629468646
2.0,1.0,0.5,0.25,0.25,nGCTA,0.629713672
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6463504364
2.0,1.0,0.5,0.25,0.25,nGCTA,0.5594587928
2.0,1.0,0.5,0.25,0.25,nGCTA,0.5428264133999998
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6811870779999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6646606226
2.0,1.0,0.5,0.25,0.25,nGCTA,0.7139243373999999
,,,,,nGCTA,0.6420092626
,,,,,nGCTA,0.4975507036
,,,,,nGCTA,0.5982870983999999
,,,,,nGCTA,0.6027591142000001
,,,,,nGCTA,0.6302854828
,,,,,nGCTA,0.6260772582
,,,,,nGCTA,0.6609070897999999
,,,,,nGCTA,0.6657872676
,,,,,nGCTA,0.6278283628000001
,,,,,nGCTA,0.7052115804000001
,,,,,nGCTA,0.620320878
,,,,,nGCTA,0.6706263359999999
,,,,,nGCTA,0.5533232294
,,,,,nGCTA,0.6354982073999998
,,,,,nGCTA,0.612330663
,,,,,nGCTA,0.6581696396000001
,,,,,nGCTA,0.6994837794
,,,,,nGCTA,0.599296406
,,,,,nGCTA,0.581609701
,,,,,nGCTA,0.696000932
2.0,2.0,0.5,0.25,0.25,nGCTA,0.5984252767999999
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6453030044
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6507569052
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6430950992
2.0,2.0,0.5,0.25,0.25,nGCTA,0.684272786
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6532762961999999
2.0,2.0,0.5,0.25,0.25,nGCTA,0.613979563
2.0,2.0,0.5,0.25,0.25,nGCTA,0.5652958704
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6448304586
2.0,2.0,0.5,0.25,0.25,nGCTA,0.5594955617999999
,,,,,nGCTA,0.6030906732
,,,,,nGCTA,0.6612982204000001
,,,,,nGCTA,0.6089639624000001
,,,,,nGCTA,0.6368499942
,,,,,nGCTA,0.6125967586
,,,,,nGCTA,0.6862494078
,,,,,nGCTA,0.6244166377999999
,,,,,nGCTA,0.6310917972000001
,,,,,nGCTA,0.6283685121999999
,,,,,nGCTA,0.6764644207999999
,,,,,nGCTA,0.6690533076
,,,,,nGCTA,0.6515753391999999
,,,,,nGCTA,0.6364570098
,,,,,nGCTA,0.6395317279999999
,,,,,nGCTA,0.640834656
,,,,,nGCTA,0.6484517154
,,,,,nGCTA,0.6293440239999999
,,,,,nGCTA,0.6652494592
,,,,,nGCTA,0.6555475372
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6594441802
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6721461312000001
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6742654352
25.0,1.0,0.5,0.25,0.25,nGCTA,0.691851748
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6663231824
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6763297008
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6626320000000001
25.0,1.0,0.5,0.25,0.25,nGCTA,0.708110064
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6872897456
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6665348496
,,,,,nGCTA,0.687062973
,,,,,nGCTA,0.6878749838000001
,,,,,nGCTA,0.6235404388
,,,,,nGCTA,0.6454200922
,,,,,nGCTA,0.6518898891999999
,,,,,nGCTA,0.5536395834
,,,,,nGCTA,0.6854930049999999
,,,,,nGCTA,0.6526131828
,,,,,nGCTA,0.651686938
,,,,,nGCTA,0.6420663698
,,,,,nGCTA,0.5748742908
,,,,,nGCTA,0.6707061288
,,,,,nGCTA,0.6731885550000001
,,,,,nGCTA,0.6297722624
,,,,,nGCTA,0.6771174726
,,,,,nGCTA,0.6155303592000001
,,,,,nGCTA,0.6473535250000001
,,,,,nGCTA,0.6119221624000001
,,,,,nGCTA,0.7096372837999999
,,,,,nGCTA,0.604762702
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6321995284
25.0,2.0,0.5,0.25,0.25,nGCTA,0.536430986
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6580162061999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6235801341999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6161563878
25.0,2.0,0.5,0.25,0.25,nGCTA,0.587591734
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6473584553999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6825165008
25.0,2.0,0.5,0.25,0.25,nGCTA,0.7826854498
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6961543706000001
,,,,,nGCTA,0.6535059784
,,,,,nGCTA,0.6476638902
,,,,,nGCTA,0.6562364116
,,,,,nGCTA,0.6615127898000001
,,,,,nGCTA,0.6450815233999999
,,,,,nGCTA,0.7184645192
,,,,,nGCTA,0.6517464378
,,,,,nGCTA,0.6181687384000001
,,,,,nGCTA,0.6473499514000001
,,,,,nGCTA,0.6770111754
,,,,,nGCTA,0.6579228618
,,,,,nGCTA,0.6149049931999999
,,,,,nGCTA,0.554032443
,,,,,nGCTA,0.6330525238
,,,,,nGCTA,0.6379817722
,,,,,nGCTA,0.6085580051999999
,,,,,nGCTA,0.695681496
,,,,,nGCTA,0.675306974
,,,,,nGCTA,0.5656644794
,,,,,nGCTA,0.6195229800000001
